rank,filter,grade,name,category,subscribers,views,stats_url,date_scraped,source
86,growth weekly,0,MVP Project,Musik,11.6RB,50.51RB,https://www.noxinfluencer.com/youtube/channel/UCtu8pR8WQgZMsr93WNam3NQ,2022-09-14T05:55:04+00Z,noxinfluencer
87,growth weekly,0.5,Dunia Loko,Film & Animasi,186RB,3.27JT,https://www.noxinfluencer.com/youtube/channel/UCBAClCHPOL8bBn_U7p4iFtA,2022-09-14T05:55:04+00Z,noxinfluencer
88,growth weekly,1,Udin Kalipang,Blog & Orang,64.7RB,13.55RB,https://www.noxinfluencer.com/youtube/channel/UC6sLhCwdkvLAGBn10crxMXA,2022-09-14T05:55:04+00Z,noxinfluencer
89,growth weekly,0.5,Pondok Vtuber Indonesia,Blog & Orang,25.9RB,43.32RB,https://www.noxinfluencer.com/youtube/channel/UCZ_krROxJavpdGFy2NNRocA,2022-09-14T05:55:04+00Z,noxinfluencer
90,growth weekly,0,MISTER IKAL,Blog & Orang,32.3RB,38.87RB,https://www.noxinfluencer.com/youtube/channel/UCwEUrQCK--whOUOcKi-XKyQ,2022-09-14T05:55:04+00Z,noxinfluencer
91,growth weekly,4,Tetwo Gaming,Game,159RB,160.73RB,https://www.noxinfluencer.com/youtube/channel/UC38dPwXQZGC0xeFZSnn1VUA,2022-09-14T05:55:04+00Z,noxinfluencer
92,growth weekly,0.5,Doyudz Sanz 来,Game,407RB,1.03JT,https://www.noxinfluencer.com/youtube/channel/UC5t5t-f-iLlpwrKUm_BZG8Q,2022-09-14T05:55:04+00Z,noxinfluencer
93,growth weekly,0,Nyssa Wedding & Decoration,Blog & Orang,63.2RB,120.73RB,https://www.noxinfluencer.com/youtube/channel/UC_NCKn0-9bSiWa9VLX6zsDQ,2022-09-14T05:55:04+00Z,noxinfluencer
94,growth weekly,0.5,BANG DON GRATISAN,Cara & Gaya,19.3RB,11.57RB,https://www.noxinfluencer.com/youtube/channel/UCpxTRyVK6kGCwGRBvhvVN-g,2022-09-14T05:55:04+00Z,noxinfluencer
95,growth weekly,0,KARUNIA MUSIK,Musik,55RB,37.31RB,https://www.noxinfluencer.com/youtube/channel/UCBppXTYuiinBtkndfs3z6oQ,2022-09-14T05:55:04+00Z,noxinfluencer
96,growth weekly,1.5,RIZKYAMOM Channel,Hiburan,170RB,405.78RB,https://www.noxinfluencer.com/youtube/channel/UCzZ09pZBgMIu69lci9sK6hg,2022-09-14T05:55:04+00Z,noxinfluencer
97,growth weekly,2,Aiyeen FF,Game,24.4RB,391,https://www.noxinfluencer.com/youtube/channel/UCotzNnW3ykP55xiOdOe2SRw,2022-09-14T05:55:04+00Z,noxinfluencer
98,growth weekly,0.5,Erick Thohir,Hiburan,60.3RB,221.55RB,https://www.noxinfluencer.com/youtube/channel/UCSCz8HKbUZT0uq3PIJwm8PQ,2022-09-14T05:55:04+00Z,noxinfluencer
99,growth weekly,0,shafira haryani rain fun 03,Blog & Orang,16.3RB,89.81RB,https://www.noxinfluencer.com/youtube/channel/UCL7zCbFzw2x9v3XnBojZ_aw,2022-09-14T05:55:04+00Z,noxinfluencer
100,growth weekly,0,ojankeke,Blog & Orang,68.7RB,382.02RB,https://www.noxinfluencer.com/youtube/channel/UCVxzelPIvsUdpot4zBEYODg,2022-09-14T05:55:04+00Z,noxinfluencer
1,views monthly,0.5,PRANK CHANNEL,Komedi,1.83JT,539.45JT,https://www.noxinfluencer.com/youtube/channel/UCNb45A5AIZQ_TgBzvURMmDg,2022-09-14T05:55:05+00Z,noxinfluencer
2,views monthly,2,KOMPASTV,Berita & Politik,13JT,425.1JT,https://www.noxinfluencer.com/youtube/channel/UC5BMIWZe9isJXLZZWPWvBlg,2022-09-14T05:55:05+00Z,noxinfluencer
3,views monthly,2,tvOneNews,Berita & Politik,9.42JT,399.5JT,https://www.noxinfluencer.com/youtube/channel/UCER4rvDnRBPr_ncYW4UCZjg,2022-09-14T05:55:05+00Z,noxinfluencer
4,views monthly,3,SHOPEE Indonesia,Hiburan,2.51JT,382.34JT,https://www.noxinfluencer.com/youtube/channel/UCwljrkoI5jsfvAKgW3zNC7Q,2022-09-14T05:55:05+00Z,noxinfluencer
5,views monthly,4,Willie Salim,Blog & Orang,6.02JT,308.76JT,https://www.noxinfluencer.com/youtube/channel/UCPCaXSwaos-QI03iZtx8I6g,2022-09-14T05:55:05+00Z,noxinfluencer
6,views monthly,2,Indosiar,Hiburan,21.4JT,305.51JT,https://www.noxinfluencer.com/youtube/channel/UCYqOeAXJm8yV9sJ8Ud3cR7A,2022-09-14T05:55:05+00Z,noxinfluencer
7,views monthly,4.5,Ale Khin,Film & Animasi,3.38JT,294.81JT,https://www.noxinfluencer.com/youtube/channel/UCDiKM_-ueawxR2gQsCl8Biw,2022-09-14T05:55:05+00Z,noxinfluencer
8,views monthly,1.5,Trysatyacarlitoss,Blog & Orang,1.38JT,290.12JT,https://www.noxinfluencer.com/youtube/channel/UCKcP5H1-QPFqg0bAd0EwRtQ,2022-09-14T05:55:05+00Z,noxinfluencer
9,views monthly,4.5,Jeevan Akawa,Komedi,8.08JT,265.26JT,https://www.noxinfluencer.com/youtube/channel/UC4Z9EjODYWG91KEk-Q8DWPw,2022-09-14T05:55:05+00Z,noxinfluencer
10,views monthly,2,Tribun MedanTV,Berita & Politik,2.73JT,262.01JT,https://www.noxinfluencer.com/youtube/channel/UCwFc1bMj5KFxX8BJ1wBRuzw,2022-09-14T05:55:05+00Z,noxinfluencer
11,views monthly,4.5,Klara Tania,Film & Animasi,4.94JT,251.04JT,https://www.noxinfluencer.com/youtube/channel/UC4rHBMP2rGPuFk9F-JlGzbQ,2022-09-14T05:55:05+00Z,noxinfluencer
12,views monthly,4,Vilmei,Hiburan,4.32JT,225.07JT,https://www.noxinfluencer.com/youtube/channel/UC90xz-i20jmoZhI8RMLzzjA,2022-09-14T05:55:05+00Z,noxinfluencer
13,views monthly,0.5,ALDIS Putra,Film & Animasi,3.07JT,217.84JT,https://www.noxinfluencer.com/youtube/channel/UCHVyQUoeeQCXv5TNw5fFBVg,2022-09-14T05:55:05+00Z,noxinfluencer
14,views monthly,4.5,Mikael TubeHD,Blog & Orang,9.08JT,214.97JT,https://www.noxinfluencer.com/youtube/channel/UCFSqAZl3AxxMyaHouB2GKSg,2022-09-14T05:55:05+00Z,noxinfluencer
15,views monthly,4.5,Mikael Family,Blog & Orang,5.53JT,212.9JT,https://www.noxinfluencer.com/youtube/channel/UC6SnUbITMvm6nfC7G1PPtUA,2022-09-14T05:55:05+00Z,noxinfluencer
16,views monthly,4.5,Billy karavdic,Komedi,2.43JT,210.45JT,https://www.noxinfluencer.com/youtube/channel/UC_LriaoeJN1Ea1Wts11P5uw,2022-09-14T05:55:05+00Z,noxinfluencer
17,views monthly,3,Itakimo Bali,Komedi,1.2JT,209.85JT,https://www.noxinfluencer.com/youtube/channel/UCMwoWc6kXCqdOq6qLlH59Lw,2022-09-14T05:55:05+00Z,noxinfluencer
18,views monthly,2,Lucu Lucu Video,Hiburan,3.35JT,209.1JT,https://www.noxinfluencer.com/youtube/channel/UCMP34qPqCuw2pZAcqym9csw,2022-09-14T05:55:05+00Z,noxinfluencer
19,views monthly,3.5,Lhian Bara,Film & Animasi,848RB,207.85JT,https://www.noxinfluencer.com/youtube/channel/UC5seki14XyjGDr6kQ_K96EQ,2022-09-14T05:55:05+00Z,noxinfluencer
20,views monthly,0.5,Tim Drama,Komedi,1.01JT,207.03JT,https://www.noxinfluencer.com/youtube/channel/UCbfhn8W2hzsTZqOku1jK94Q,2022-09-14T05:55:05+00Z,noxinfluencer
21,views monthly,2,Tribun Timur,Berita & Politik,6.27JT,206.13JT,https://www.noxinfluencer.com/youtube/channel/UCK6c4qk3hRaa6fMIEZrhiXQ,2022-09-14T05:55:05+00Z,noxinfluencer
22,views monthly,2,Tribunnews,Berita & Politik,7.96JT,204.69JT,https://www.noxinfluencer.com/youtube/channel/UCmxAIW7RDDC88EPk4ry16Kg,2022-09-14T05:55:05+00Z,noxinfluencer
23,views monthly,2,Wisnu Trijaya,Blog & Orang,2.28JT,201.33JT,https://www.noxinfluencer.com/youtube/channel/UC7dridTamgKER_FafsKx9lw,2022-09-14T05:55:05+00Z,noxinfluencer
24,views monthly,3,BabyBus - Cerita & Lagu Anak-anak,Pendidikan,18.4JT,197.68JT,https://www.noxinfluencer.com/youtube/channel/UC5v3gjCQLFeg8eBXO7ShdpQ,2022-09-14T05:55:05+00Z,noxinfluencer
25,views monthly,3,Arinaga Family,Musik,2.4JT,195.07JT,https://www.noxinfluencer.com/youtube/channel/UCPf3hAGEPILvDnILzBTHpZA,2022-09-14T05:55:05+00Z,noxinfluencer
26,views monthly,0.5,The Hero Wars Ads Collector,Game,523RB,191.03JT,https://www.noxinfluencer.com/youtube/channel/UCDtdaNo9ZAE8shXf2D8j3hA,2022-09-14T05:55:05+00Z,noxinfluencer
27,views monthly,4.5,Abil Fatan Key,Hiburan,2.61JT,188.12JT,https://www.noxinfluencer.com/youtube/channel/UC_ZOTUKElo6eYCGKFYZKvmA,2022-09-14T05:55:05+00Z,noxinfluencer
28,views monthly,2.5,M2-UTARA CHANNEL,Blog & Orang,1.19JT,186.11JT,https://www.noxinfluencer.com/youtube/channel/UCIc0ONX-j0SW4C0N5JW8Gyg,2022-09-14T05:55:05+00Z,noxinfluencer
29,views monthly,4,WILSON SINAI,Komedi,1.26JT,184.5JT,https://www.noxinfluencer.com/youtube/channel/UC7NjHQFW-iD0nZy2javtbsA,2022-09-14T05:55:05+00Z,noxinfluencer
30,views monthly,4.5,Diego Takupaz,Hiburan,1.13JT,167.43JT,https://www.noxinfluencer.com/youtube/channel/UCxdLgSVC41Ph6xES3q-MQrQ,2022-09-14T05:55:05+00Z,noxinfluencer
31,views monthly,0.5,Seginim Tani,Blog & Orang,241RB,162.06JT,https://www.noxinfluencer.com/youtube/channel/UCbR4yje1tT185XOFyLDT3Rg,2022-09-14T05:55:05+00Z,noxinfluencer
32,views monthly,4,KADAS OFFICIAL,Komedi,918RB,157.76JT,https://www.noxinfluencer.com/youtube/channel/UC7ZlowDcYJm2A3GFgILmdqw,2022-09-14T05:55:05+00Z,noxinfluencer
33,views monthly,4.5,CnX Adventurers,Hiburan,6.09JT,155.5JT,https://www.noxinfluencer.com/youtube/channel/UCrjWoQ3vlzLrKweYk5jAl1w,2022-09-14T05:55:05+00Z,noxinfluencer
34,views monthly,3.5,Heidi dan Zidane,Blog & Orang,6.81JT,152.39JT,https://www.noxinfluencer.com/youtube/channel/UCcp_vTc53n_HfHRShAAEyCw,2022-09-14T05:55:05+00Z,noxinfluencer
35,views monthly,4.5,Irfan Ghafur,Komedi,1.49JT,151.54JT,https://www.noxinfluencer.com/youtube/channel/UCLozEncn6EDu_M2e-I3ZABg,2022-09-14T05:55:05+00Z,noxinfluencer
36,views monthly,2,TRANS7 OFFICIAL,Hiburan,23.5JT,149.12JT,https://www.noxinfluencer.com/youtube/channel/UC24_Z2L-8Ki183AI9zJJzNQ,2022-09-14T05:55:05+00Z,noxinfluencer
37,views monthly,3.5,Aneka Safari Records,Musik,5.32JT,148.39JT,https://www.noxinfluencer.com/youtube/channel/UCmB1_agPlXbbwTCPKEuwEKA,2022-09-14T05:55:05+00Z,noxinfluencer
38,views monthly,2,RCTI - LAYAR DRAMA INDONESIA,Hiburan,15.4JT,147.67JT,https://www.noxinfluencer.com/youtube/channel/UCzTsWuCdVP_vehWyGwPcS3Q,2022-09-14T05:55:05+00Z,noxinfluencer
39,views monthly,0.5,Uncu fadillah,Blog & Orang,1.53JT,142.09JT,https://www.noxinfluencer.com/youtube/channel/UClAcgQngBDvG9lhajkD0Rbg,2022-09-14T05:55:05+00Z,noxinfluencer
40,views monthly,4,BAGAS CRAFT,Film & Animasi,3.21JT,140.78JT,https://www.noxinfluencer.com/youtube/channel/UCsO46TcN-gMwcFo3VbPav-g,2022-09-14T05:55:05+00Z,noxinfluencer
41,views monthly,4.5,leika garudita,Blog & Orang,2.78JT,140.68JT,https://www.noxinfluencer.com/youtube/channel/UC319beYXwD_d1vVWbzpepmA,2022-09-14T05:55:05+00Z,noxinfluencer
42,views monthly,2,GooBlack H,Game,119RB,137.73JT,https://www.noxinfluencer.com/youtube/channel/UCB5NC_ooc6XqV3K5x945otQ,2022-09-14T05:55:05+00Z,noxinfluencer
43,views monthly,0.5,Fantasi Channel,Blog & Orang,281RB,136.34JT,https://www.noxinfluencer.com/youtube/channel/UCQZ0YJ7SRLUhgyoyF6yF9CA,2022-09-14T05:55:05+00Z,noxinfluencer
44,views monthly,0.5,ALWIN TMR,Blog & Orang,361RB,136.26JT,https://www.noxinfluencer.com/youtube/channel/UCBPzNe6upxUgXWAEuVv2Tdw,2022-09-14T05:55:05+00Z,noxinfluencer
45,views monthly,3.5,Awvexel,Game,729RB,129.41JT,https://www.noxinfluencer.com/youtube/channel/UCmWNroH-9w1zif37r1McI_w,2022-09-14T05:55:05+00Z,noxinfluencer
46,views monthly,4,Kevin Kaez,Film & Animasi,2.16JT,128.72JT,https://www.noxinfluencer.com/youtube/channel/UCHREPLGjsPw9dHstKOEkUkQ,2022-09-14T05:55:05+00Z,noxinfluencer
47,views monthly,0.5,Raja Lele,Blog & Orang,356RB,127.88JT,https://www.noxinfluencer.com/youtube/channel/UC03SHd4A56MkhFmP4S8NDMw,2022-09-14T05:55:05+00Z,noxinfluencer
48,views monthly,0,direy dealova,Cara & Gaya,923RB,124.86JT,https://www.noxinfluencer.com/youtube/channel/UCp7KF0VPKGc_TA8sSo9vU8w,2022-09-14T05:55:05+00Z,noxinfluencer
49,views monthly,1.5,Zuni and Family,Blog & Orang,16.4JT,124.16JT,https://www.noxinfluencer.com/youtube/channel/UCAelPgCHWYyEs8-TFuOVRtg,2022-09-14T05:55:05+00Z,noxinfluencer
50,views monthly,0.5,Si Bocil - Bocah Cilik,Blog & Orang,1.06JT,124.05JT,https://www.noxinfluencer.com/youtube/channel/UCVGju_erplX2cZtit6RjmNA,2022-09-14T05:55:05+00Z,noxinfluencer
51,views monthly,4,Helena Oryzani Official,Blog & Orang,1.22JT,123.17JT,https://www.noxinfluencer.com/youtube/channel/UCM5IAL2Z-gu8jBtdoWiizNQ,2022-09-14T05:55:05+00Z,noxinfluencer
52,views monthly,0.5,Abil Family,Blog & Orang,539RB,121.33JT,https://www.noxinfluencer.com/youtube/channel/UChHLyd5S8oQR9Va2hyB_0Dg,2022-09-14T05:55:05+00Z,noxinfluencer
53,views monthly,1.5,Yuni Ara,Blog & Orang,1.6JT,120.95JT,https://www.noxinfluencer.com/youtube/channel/UC46mF9fCn0OLRX0-2_AEoKg,2022-09-14T05:55:05+00Z,noxinfluencer
54,views monthly,0.5,hanafiahmhd,Blog & Orang,1.56JT,120.23JT,https://www.noxinfluencer.com/youtube/channel/UCQUwXKUrE2cKfafxjy_aXxA,2022-09-14T05:55:05+00Z,noxinfluencer
55,views monthly,2,SunnydahyeIn,Blog & Orang,3.44JT,119.95JT,https://www.noxinfluencer.com/youtube/channel/UCO5p-c9u1-fi3E6EeRQKJig,2022-09-14T05:55:05+00Z,noxinfluencer
56,views monthly,3,Hasib Azizi,Blog & Orang,1.51JT,119.94JT,https://www.noxinfluencer.com/youtube/channel/UCgIC7x2bgi0ZIHraBGj2hpQ,2022-09-14T05:55:05+00Z,noxinfluencer
57,views monthly,0,Gusmanade Official Team,Perjalanan & Acara,228RB,118.29JT,https://www.noxinfluencer.com/youtube/channel/UCdnvkzTlNURQRD0Ly7e6pvw,2022-09-14T05:55:05+00Z,noxinfluencer
58,views monthly,3,Rere Channel,Hiburan,4.54JT,117.61JT,https://www.noxinfluencer.com/youtube/channel/UCPm6FxdTZdZcT8JsddjE7vA,2022-09-14T05:55:05+00Z,noxinfluencer
59,views monthly,4,Little Angel Bahasa Indonesia - Lagu Anak,Pendidikan,10JT,117.58JT,https://www.noxinfluencer.com/youtube/channel/UCdrHrQf0o0TO8YDntXJ4VIQ,2022-09-14T05:55:05+00Z,noxinfluencer
60,views monthly,3.5,itsmeissie,Komedi,1.8JT,116.66JT,https://www.noxinfluencer.com/youtube/channel/UCPOyt9Ii791y25bRdoCT8aQ,2022-09-14T05:55:05+00Z,noxinfluencer
61,views monthly,4,VitoSinagaPrank,Komedi,1.76JT,114.75JT,https://www.noxinfluencer.com/youtube/channel/UCCqPybNaOrUo-B5C2vCUQpA,2022-09-14T05:55:05+00Z,noxinfluencer
62,views monthly,4.5,SebutSaja Dayat,Komedi,2.22JT,114.69JT,https://www.noxinfluencer.com/youtube/channel/UCAhd_ILXgiRtpZew12-VBJA,2022-09-14T05:55:05+00Z,noxinfluencer
63,views monthly,0.5,123 GO! Shorts Indonesian,Hiburan,826RB,114.21JT,https://www.noxinfluencer.com/youtube/channel/UCiOFOndmJ_0a0Qh7XfMlnBQ,2022-09-14T05:55:05+00Z,noxinfluencer
64,views monthly,2.5,Rafli Channel,Game,2.03JT,113.57JT,https://www.noxinfluencer.com/youtube/channel/UCKpC5RI9ez1Xfjw0GYyIQYw,2022-09-14T05:55:05+00Z,noxinfluencer
65,views monthly,4,nyai kembang1,Komedi,2.32JT,111.67JT,https://www.noxinfluencer.com/youtube/channel/UCGxjURseFgeZ9LwPPpxW7PA,2022-09-14T05:55:05+00Z,noxinfluencer
66,views monthly,3,Yudist Ardhana,Hiburan,12JT,111.43JT,https://www.noxinfluencer.com/youtube/channel/UCvc00uetYIML9D-7BBrEXLA,2022-09-14T05:55:05+00Z,noxinfluencer
67,views monthly,1,Udin Kalipang,Blog & Orang,64.7RB,110.9JT,https://www.noxinfluencer.com/youtube/channel/UC6sLhCwdkvLAGBn10crxMXA,2022-09-14T05:55:05+00Z,noxinfluencer
68,views monthly,3,PERSIB,Olahraga,1.59JT,110.21JT,https://www.noxinfluencer.com/youtube/channel/UCq9VjkTSRBvlyr0sSXwm8Kw,2022-09-14T05:55:05+00Z,noxinfluencer
69,views monthly,2,Vaynard Gaming,Game,1.34JT,106.72JT,https://www.noxinfluencer.com/youtube/channel/UCN-aFQD7UZUryzJPdSzpZeg,2022-09-14T05:55:05+00Z,noxinfluencer
70,views monthly,1,Xi Chadel,Komedi,733RB,105.38JT,https://www.noxinfluencer.com/youtube/channel/UCspeP-JppDaCj6_2q2leVTA,2022-09-14T05:55:05+00Z,noxinfluencer
71,views monthly,2,Official iNews,Berita & Politik,5.97JT,104.87JT,https://www.noxinfluencer.com/youtube/channel/UCoSkllfpgmFHtbVK835QaQg,2022-09-14T05:55:05+00Z,noxinfluencer
72,views monthly,3,Lagu Anak Indonesia Balita,Pendidikan,9.35JT,103.93JT,https://www.noxinfluencer.com/youtube/channel/UC5Tg_aUYKBtpnGipTVqDDuQ,2022-09-14T05:55:05+00Z,noxinfluencer
73,views monthly,0,Lapor Pak Shorts,Komedi,176RB,103.69JT,https://www.noxinfluencer.com/youtube/channel/UCL6SfuBeMfyZKN8oy5B_wmg,2022-09-14T05:55:05+00Z,noxinfluencer
74,views monthly,0.5,Marshall Kho,Blog & Orang,373RB,103.6JT,https://www.noxinfluencer.com/youtube/channel/UC4tsZoLDKot50z_PbXE4hkA,2022-09-14T05:55:05+00Z,noxinfluencer
75,views monthly,4.5,Deddy Corbuzier,Hiburan,19.4JT,103.33JT,https://www.noxinfluencer.com/youtube/channel/UCYk4LJI0Pr6RBDWowMm-KUw,2022-09-14T05:55:05+00Z,noxinfluencer
76,views monthly,4,Miwanda Tanz,Hiburan,1.76JT,102.95JT,https://www.noxinfluencer.com/youtube/channel/UC1QRerSO0fvcBVZcKyk1Jhg,2022-09-14T05:55:05+00Z,noxinfluencer
77,views monthly,1,RESEP INSPIRASI DEBM,Blog & Orang,769RB,102.01JT,https://www.noxinfluencer.com/youtube/channel/UCKmO6hfmnaynfgrvddZCWsw,2022-09-14T05:55:05+00Z,noxinfluencer
78,views monthly,4.5,WARINTIL OFFICIAL,Komedi,8.13JT,101.79JT,https://www.noxinfluencer.com/youtube/channel/UCEHprhvK2xu0CYKcnbMshBw,2022-09-14T05:55:05+00Z,noxinfluencer
79,views monthly,4,Rendra Noviardi,Komedi,855RB,98.75JT,https://www.noxinfluencer.com/youtube/channel/UCLk3t8qkP1o9F_TINkcU39A,2022-09-14T05:55:05+00Z,noxinfluencer
80,views monthly,3,Frost Diamond,Game,22.5JT,98.56JT,https://www.noxinfluencer.com/youtube/channel/UC4hGmH5sABOA70D4fGb8qNQ,2022-09-14T05:55:05+00Z,noxinfluencer
81,views monthly,3,Tayo Bus Kecil - Tayo Bahasa Indonesia,Pendidikan,9.03JT,98.44JT,https://www.noxinfluencer.com/youtube/channel/UCUaZwCnn6Z-16BmkKngSs0g,2022-09-14T05:55:05+00Z,noxinfluencer
82,views monthly,2.5,Mohammad Amin Bangu,Berita & Politik,172RB,98.26JT,https://www.noxinfluencer.com/youtube/channel/UCenV8Hhh3j1kzynvrOIqCjw,2022-09-14T05:55:05+00Z,noxinfluencer
83,views monthly,0.5,Dedek Soemantri,Komedi,1.06JT,98.11JT,https://www.noxinfluencer.com/youtube/channel/UCwjhuO66iMK5PYpG5IpEiRg,2022-09-14T05:55:05+00Z,noxinfluencer
84,views monthly,4,Salsa and Family,Hiburan,4.63JT,95.7JT,https://www.noxinfluencer.com/youtube/channel/UC8mc_zJ3fMlO6tRtU9oJgEA,2022-09-14T05:55:05+00Z,noxinfluencer
85,views monthly,4.5,Arman Vesona,Musik,1.78JT,95.53JT,https://www.noxinfluencer.com/youtube/channel/UCRhmWtGmW2lJ_CNGXP6hvIQ,2022-09-14T05:55:05+00Z,noxinfluencer
86,views monthly,1,Dwiki Afrilian,Komedi,281RB,93.27JT,https://www.noxinfluencer.com/youtube/channel/UCarAr73sn2PHpBzyb9yq5DQ,2022-09-14T05:55:05+00Z,noxinfluencer
87,views monthly,0.5,Fiqri NZH,Hiburan,531RB,92.06JT,https://www.noxinfluencer.com/youtube/channel/UCzQMIKCrKYI28yLipbakXbQ,2022-09-14T05:55:05+00Z,noxinfluencer
88,views monthly,4,Zahra Sri Aprilita,Hiburan,813RB,89.82JT,https://www.noxinfluencer.com/youtube/channel/UC2xhJk1-fDSNGY_TWQ8aXYA,2022-09-14T05:55:05+00Z,noxinfluencer
89,views monthly,0.5,Bang Tiko {KOO KIKO},Blog & Orang,1.04JT,89.17JT,https://www.noxinfluencer.com/youtube/channel/UCJE5w9WHSBPVyEiIA18bRlw,2022-09-14T05:55:05+00Z,noxinfluencer
90,views monthly,3,DeLirik,Musik,4.49JT,85.63JT,https://www.noxinfluencer.com/youtube/channel/UCC-c_1m2J1p_JyMMNw7wc_w,2022-09-14T05:55:05+00Z,noxinfluencer
91,views monthly,0.5,Dennys Lianto,Blog & Orang,672RB,84.23JT,https://www.noxinfluencer.com/youtube/channel/UCHENixhgvKtYAUUB3IZeqUg,2022-09-14T05:55:05+00Z,noxinfluencer
92,views monthly,2,Like Nastya IDN,Hiburan,15.2JT,83.94JT,https://www.noxinfluencer.com/youtube/channel/UCui_SuV6CzSgB1bdwL5utzg,2022-09-14T05:55:05+00Z,noxinfluencer
93,views monthly,2,TRANS TV Official,Hiburan,16.1JT,83.91JT,https://www.noxinfluencer.com/youtube/channel/UCIohHXwCEKxWCLvAguJ-GjA,2022-09-14T05:55:05+00Z,noxinfluencer
94,views monthly,3,Princess Rara,Blog & Orang,1.43JT,83.45JT,https://www.noxinfluencer.com/youtube/channel/UC4vZ4Yk60JDWzjDDIyxH5zA,2022-09-14T05:55:05+00Z,noxinfluencer
95,views monthly,4,Timotius Mulyadi,Olahraga,1.8JT,82.33JT,https://www.noxinfluencer.com/youtube/channel/UC8cmzkog5JEMw9gsZbVm6yA,2022-09-14T05:55:05+00Z,noxinfluencer
96,views monthly,2.5,Dunia Robot,Blog & Orang,3.79JT,81.98JT,https://www.noxinfluencer.com/youtube/channel/UC8q-gUAJ24k33I9bC5c4KiQ,2022-09-14T05:55:05+00Z,noxinfluencer
97,views monthly,3.5,Aishwa Nahla Official,Musik,9.24JT,81.24JT,https://www.noxinfluencer.com/youtube/channel/UC1nqMqjwWkcN80yfHM6Hcow,2022-09-14T05:55:05+00Z,noxinfluencer
98,views monthly,4,Balomba,Hiburan,705RB,79.68JT,https://www.noxinfluencer.com/youtube/channel/UCTNyONs3U2XnpqxUC3CUBew,2022-09-14T05:55:05+00Z,noxinfluencer
99,views monthly,4,Steven Stenly,Blog & Orang,1.88JT,78.83JT,https://www.noxinfluencer.com/youtube/channel/UCr-r_tzquFizdtE1_ICfJLg,2022-09-14T05:55:05+00Z,noxinfluencer
100,views monthly,4,Alviand Miracle,Hiburan,2.15JT,78.39JT,https://www.noxinfluencer.com/youtube/channel/UC_PRK4CQf4tbWF0liVncUuQ,2022-09-14T05:55:05+00Z,noxinfluencer
